width_mm,pod_point,pod_wald_lo,pod_wald_hi,pod_boot_med,pod_boot_lo,pod_boot_hi
0.3019073027662457,0.7652856876258577,0.7163872106024648,0.808012820870747,0.768002371467172,0.6568452160283428,0.867605152639593
0.30755597661717266,0.7696067000753137,0.7213739425537364,0.811669746770471,0.7722104176131204,0.663100448540499,0.8702388450864934
0.31331033693537547,0.7738716692626012,0.7262749675977677,0.8152968222464425,0.7766990477559391,0.6689480397723047,0.8731772405155336
0.3191723611105317,0.7780804527669073,0.7310906291575245,0.8188932362206442,0.7810987417052286,0.6737870769964113,0.8763770923966708
0.3251440635292028,0.7822329443920414,0.7358213928512274,0.8224581552020969,0.7851988768141711,0.6791687369269872,0.8791668312989166
0.33122749626704406,0.7863290733154098,0.7404678401397202,0.8259907271225212,0.7892090949395394,0.683738794697217,0.8825589803494195
0.33742474979396614,0.7903688032104141,0.7450306614429629,0.8294900855835838,0.7934183809239002,0.6883544464744551,0.8856278640630055
0.34373795369249016,0.7943521313450972,0.7495106487991641,0.8329553544556839,0.7974890806739519,0.6929329879275989,0.8884316165958553
0.35016927738954307,0.7982790876598126,0.753908688148375,0.836385652759698,0.8014145514024238,0.6976123672493739,0.8911162083136018
0.35672093090194507,0.8021497338266284,0.7582257513286051,0.8397800997565722,0.80538663222975,0.7022165789393984,0.8941590923078524
0.36339516559584467,0.80596416229311,0.7624628878764659,0.8431378201653494,0.8092453538321118,0.7065934642899494,0.8971127196930807
0.3701942749603631,0.8097224953130571,0.7666212167258846,0.8464579494282941,0.8129683847626873,0.7111508199037603,0.8999766848355613
0.3771205953957138,0.813424883966688,0.7707019178975439,0.8497396389422327,0.8166229998937193,0.7156898808359836,0.9025169138172392
0.38417650701606676,0.8170715071726821,0.7747062242684944,0.8529820611779526,0.8201442768119246,0.7204018004787685,0.9054489675960037
0.3913644344674352,0.8206625706944043,0.7786354135060821,0.8561844146143207,0.8239761825200956,0.7249642224637635,0.9082583446964755
0.3986868477608647,0.8241983061425455,0.782490800243205,0.8593459284203773,0.8276509904980147,0.7284850230528322,0.9108562373528337
0.4061462631212111,0.8276789699763173,0.7862737285633188,0.8624658668267103,0.8311331702246743,0.732646160591216,0.9128631448360586
0.413745243851799,0.8311048425052431,0.7899855648539514,0.865543533136518,0.8346119477134528,0.7379275193536449,0.9148202668193878
0.42148640121525827,0.8344762268934928,0.79362769107715,0.8685782733365337,0.837991068723525,0.7431610160034182,0.9166347872064203
0.4293723953308403,0.8377934481686027,0.797201498494665,0.8715694792780289,0.8412696762865807,0.7476645101838556,0.9189284100196635
0.4374059360885246,0.8410568522363318,0.8007083818751497,0.8745165914080643,0.8447382128979437,0.7507493851067181,0.9209677143333281
0.44558978408022587,0.8442668049032918,0.804149734200518,0.8774191010407114,0.848099277275277,0.754438249450161,0.9233294957227378
